file_path,file_name,file_extension,label,width,height,channels
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1076-t.png,CPH-Gammarus sp.-1076-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1297-t.png,CPH-Gammarus sp.-1297-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1646-t.png,CPH-Gammarus sp.-1646-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1603-t.png,CPH-Gammarus sp.-1603-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-812-t.png,CPH-Gammarus sp.-812-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-857-t.png,CPH-Gammarus sp.-857-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1547-t.png,CPH-Gammarus sp.-1547-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1196-t.png,CPH-Gammarus sp.-1196-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1502-t.png,CPH-Gammarus sp.-1502-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-781-t.png,CPH-Gammarus sp.-781-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1017-t.png,CPH-Gammarus sp.-1017-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1483-t.png,CPH-Gammarus sp.-1483-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1052-t.png,CPH-Gammarus sp.-1052-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1316-t.png,CPH-Gammarus sp.-1316-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1353-t.png,CPH-Gammarus sp.-1353-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-993-t.png,CPH-Gammarus sp.-993-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1563-t.png,CPH-Gammarus sp.-1563-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1526-t.png,CPH-Gammarus sp.-1526-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-836-t.png,CPH-Gammarus sp.-836-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-873-t.png,CPH-Gammarus sp.-873-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-758-t.png,CPH-Gammarus sp.-758-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1662-t.png,CPH-Gammarus sp.-1662-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1627-t.png,CPH-Gammarus sp.-1627-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1172-t.png,CPH-Gammarus sp.-1172-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1137-t.png,CPH-Gammarus sp.-1137-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-765-t.png,CPH-Gammarus sp.-765-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1273-t.png,CPH-Gammarus sp.-1273-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1236-t.png,CPH-Gammarus sp.-1236-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-798-t.png,CPH-Gammarus sp.-798-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1406-t.png,CPH-Gammarus sp.-1406-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1443-t.png,CPH-Gammarus sp.-1443-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1092-t.png,CPH-Gammarus sp.-1092-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-953-t.png,CPH-Gammarus sp.-953-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-916-t.png,CPH-Gammarus sp.-916-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1707-t.png,CPH-Gammarus sp.-1707-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1393-t.png,CPH-Gammarus sp.-1393-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1519-t.png,CPH-Gammarus sp.-1519-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1271-t.png,CPH-Gammarus sp.-1271-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1234-t.png,CPH-Gammarus sp.-1234-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-767-t.png,CPH-Gammarus sp.-767-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1618-t.png,CPH-Gammarus sp.-1618-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1170-t.png,CPH-Gammarus sp.-1170-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1135-t.png,CPH-Gammarus sp.-1135-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-809-t.png,CPH-Gammarus sp.-809-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1705-t.png,CPH-Gammarus sp.-1705-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1391-t.png,CPH-Gammarus sp.-1391-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-951-t.png,CPH-Gammarus sp.-951-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-914-t.png,CPH-Gammarus sp.-914-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1028-t.png,CPH-Gammarus sp.-1028-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1404-t.png,CPH-Gammarus sp.-1404-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1441-t.png,CPH-Gammarus sp.-1441-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1090-t.png,CPH-Gammarus sp.-1090-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1329-t.png,CPH-Gammarus sp.-1329-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1439-t.png,CPH-Gammarus sp.-1439-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-991-t.png,CPH-Gammarus sp.-991-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1314-t.png,CPH-Gammarus sp.-1314-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1351-t.png,CPH-Gammarus sp.-1351-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-929-t.png,CPH-Gammarus sp.-929-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1015-t.png,CPH-Gammarus sp.-1015-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1481-t.png,CPH-Gammarus sp.-1481-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1050-t.png,CPH-Gammarus sp.-1050-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1660-t.png,CPH-Gammarus sp.-1660-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1625-t.png,CPH-Gammarus sp.-1625-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1108-t.png,CPH-Gammarus sp.-1108-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-834-t.png,CPH-Gammarus sp.-834-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-871-t.png,CPH-Gammarus sp.-871-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1561-t.png,CPH-Gammarus sp.-1561-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1524-t.png,CPH-Gammarus sp.-1524-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1209-t.png,CPH-Gammarus sp.-1209-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-948-t.png,CPH-Gammarus sp.-948-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1031-t.png,CPH-Gammarus sp.-1031-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1074-t.png,CPH-Gammarus sp.-1074-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1388-t.png,CPH-Gammarus sp.-1388-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1330-t.png,CPH-Gammarus sp.-1330-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1375-t.png,CPH-Gammarus sp.-1375-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1089-t.png,CPH-Gammarus sp.-1089-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1458-t.png,CPH-Gammarus sp.-1458-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1268-t.png,CPH-Gammarus sp.-1268-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-783-t.png,CPH-Gammarus sp.-783-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1545-t.png,CPH-Gammarus sp.-1545-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1194-t.png,CPH-Gammarus sp.-1194-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1500-t.png,CPH-Gammarus sp.-1500-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1169-t.png,CPH-Gammarus sp.-1169-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-810-t.png,CPH-Gammarus sp.-810-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-855-t.png,CPH-Gammarus sp.-855-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1295-t.png,CPH-Gammarus sp.-1295-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1644-t.png,CPH-Gammarus sp.-1644-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1601-t.png,CPH-Gammarus sp.-1601-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1585-t.png,CPH-Gammarus sp.-1585-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1154-t.png,CPH-Gammarus sp.-1154-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1111-t.png,CPH-Gammarus sp.-1111-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-868-t.png,CPH-Gammarus sp.-868-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1679-t.png,CPH-Gammarus sp.-1679-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1255-t.png,CPH-Gammarus sp.-1255-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1684-t.png,CPH-Gammarus sp.-1684-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1210-t.png,CPH-Gammarus sp.-1210-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-895-t.png,CPH-Gammarus sp.-895-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1578-t.png,CPH-Gammarus sp.-1578-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1348-t.png,CPH-Gammarus sp.-1348-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1420-t.png,CPH-Gammarus sp.-1420-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1465-t.png,CPH-Gammarus sp.-1465-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-988-t.png,CPH-Gammarus sp.-988-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-975-t.png,CPH-Gammarus sp.-975-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-930-t.png,CPH-Gammarus sp.-930-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1049-t.png,CPH-Gammarus sp.-1049-t.png,.png,Gammarus sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1498-t.png,CPH-Gammarus sp.-1498-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Gammarus sp/CPH-Gammarus sp.-1721-t.png,CPH-Gammarus sp.-1721-t.png,.png,Gammarus sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1931-t.png,CPH-Limnius sp.-1931-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1933-t.png,CPH-Limnius sp.-1933-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-2202-v.png,CPH-Limnius sp.-2202-v.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1932-t.png,CPH-Limnius sp.-1932-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1929-t.png,CPH-Limnius sp.-1929-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-2203-v.png,CPH-Limnius sp.-2203-v.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1934-t.png,CPH-Limnius sp.-1934-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1923-t.png,CPH-Limnius sp.-1923-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1925-t.png,CPH-Limnius sp.-1925-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1927-t.png,CPH-Limnius sp.-1927-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-2193-v.png,CPH-Limnius sp.-2193-v.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-2195-v.png,CPH-Limnius sp.-2195-v.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-1924-t.png,CPH-Limnius sp.-1924-t.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Limnius sp/CPH-Limnius sp.-2197-v.png,CPH-Limnius sp.-2197-v.png,.png,Limnius sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1860-t.png,CPH-Hydropsychidae sp.-1860-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1884-t.png,CPH-Hydropsychidae sp.-1884-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1879-t.png,CPH-Hydropsychidae sp.-1879-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1844-t.png,CPH-Hydropsychidae sp.-1844-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-2072-v.png,CPH-Hydropsychidae sp.-2072-v.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1846-t.png,CPH-Hydropsychidae sp.-1846-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1886-t.png,CPH-Hydropsychidae sp.-1886-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-2069-v.png,CPH-Hydropsychidae sp.-2069-v.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1827-t.png,CPH-Hydropsychidae sp.-1827-t.png,.png,Hydropsychidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1866-t.png,CPH-Hydropsychidae sp.-1866-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1842-t.png,CPH-Hydropsychidae sp.-1842-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1882-t.png,CPH-Hydropsychidae sp.-1882-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1838-t.png,CPH-Hydropsychidae sp.-1838-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-2076-v.png,CPH-Hydropsychidae sp.-2076-v.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1840-t.png,CPH-Hydropsychidae sp.-1840-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1859-t.png,CPH-Hydropsychidae sp.-1859-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1863-t.png,CPH-Hydropsychidae sp.-1863-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1826-t.png,CPH-Hydropsychidae sp.-1826-t.png,.png,Hydropsychidae sp,600,338,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1861-t.png,CPH-Hydropsychidae sp.-1861-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-2036-v.png,CPH-Hydropsychidae sp.-2036-v.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1845-t.png,CPH-Hydropsychidae sp.-1845-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1885-t.png,CPH-Hydropsychidae sp.-1885-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1878-t.png,CPH-Hydropsychidae sp.-1878-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1841-t.png,CPH-Hydropsychidae sp.-1841-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1839-t.png,CPH-Hydropsychidae sp.-1839-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1881-t.png,CPH-Hydropsychidae sp.-1881-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1858-t.png,CPH-Hydropsychidae sp.-1858-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-1865-t.png,CPH-Hydropsychidae sp.-1865-t.png,.png,Hydropsychidae sp,600,450,3
/Users/saanvimalla/Downloads/macro_project/data/raw/Hydropsychidae sp/CPH-Hydropsychidae sp.-2053-v.png,CPH-Hydropsychidae sp.-2053-v.png,.png,Hydropsychidae sp,600,450,3
